frame,x,y,flag
200,2480.013916015625,722.8965454101562,1
201,2480.17236328125,722.9261474609375,1
202,2480.4501953125,723.1439819335938,1
203,2480.587890625,723.197021484375,1
204,2480.463623046875,723.0372314453125,1
205,2480.47900390625,725.49658203125,1
206,2480.4580078125,725.3302001953125,1
207,2480.4130859375,725.5993041992188,1
208,2480.3798828125,725.28857421875,1
209,2480.3603515625,725.3944702148438,1
210,2480.440673828125,725.2872314453125,1
211,2480.46630859375,725.30029296875,1
212,2480.58447265625,725.27099609375,1
213,2480.57568359375,725.3155517578125,1
214,2480.5810546875,725.1697387695312,1
215,2480.671142578125,725.2044067382812,1
216,2480.533203125,725.2284545898438,1
217,2480.59716796875,725.3295288085938,1
218,2480.557373046875,725.2274780273438,1
219,2480.5009765625,725.2322387695312,1
220,2480.5263671875,725.36083984375,1
221,2480.52587890625,725.3743896484375,1
222,2480.604248046875,725.2987060546875,1
223,2480.6015625,725.35498046875,1
224,2480.459228515625,725.4317016601562,1
225,2480.45654296875,725.4949951171875,1
226,2480.57373046875,725.3575439453125,1
227,2480.283203125,725.2817993164062,1
228,2480.17041015625,725.3920288085938,1
229,2480.330078125,725.3846435546875,1
230,2480.38671875,725.3809814453125,1
231,1388.23681640625,781.0924682617188,1
232,2480.202880859375,725.427734375,1
233,2480.0673828125,725.4756469726562,1
234,2480.12744140625,725.505615234375,1
235,2480.0947265625,725.2761840820312,1
236,2480.09423828125,725.4268798828125,1
