frame,x,y,flag
175,985.5632934570312,571.5606689453125,1
176,986.1248168945312,573.3818969726562,1
177,1526.910400390625,558.709716796875,1
178,1527.030029296875,558.8410034179688,1
179,1526.947998046875,558.7705078125,1
180,987.0601196289062,571.77685546875,1
181,987.194091796875,571.7060546875,1
182,986.920166015625,572.4978637695312,1
183,986.9849243164062,572.32177734375,1
184,986.935302734375,572.712890625,1
185,986.7921142578125,572.7969970703125,1
186,986.783447265625,572.94189453125,1
187,986.9232177734375,572.6065673828125,1
188,986.8795166015625,572.5828857421875,1
189,986.818603515625,572.615478515625,1
190,986.7647705078125,572.391357421875,1
191,986.9034423828125,572.251953125,1
192,986.982666015625,572.7492065429688,1
193,986.9096069335938,572.6422729492188,1
194,987.014404296875,572.733154296875,1
195,987.1961669921875,572.96484375,1
196,1528.686279296875,559.308837890625,1
197,1528.69287109375,559.315673828125,1
198,1528.48681640625,559.1787109375,1
199,1527.7958984375,559.4388427734375,1
200,1528.703857421875,559.0596923828125,1
201,1528.6427001953125,559.0916748046875,1
202,1528.637939453125,559.085693359375,1
203,1529.06103515625,557.3927001953125,1
204,1529.0697021484375,557.3239135742188,1
205,1530.03662109375,557.6261596679688,1
206,1529.997802734375,557.76611328125,1
207,1529.911376953125,557.7001953125,1
208,1531.7344970703125,558.179443359375,1
209,1531.73388671875,558.1729736328125,1
210,1532.1173095703125,558.136962890625,1
211,1532.1656494140625,558.1910400390625,1
212,1532.0435791015625,558.3052368164062,1
213,1530.36962890625,558.52392578125,1
214,1530.4423828125,558.6001586914062,1
215,1530.6900634765625,558.8123779296875,1
216,1530.8359375,558.725830078125,1
217,1531.4869384765625,558.531494140625,1
218,1531.3216552734375,558.56298828125,1
219,1531.373291015625,558.3936767578125,1
220,1531.51171875,558.6153564453125,1
221,1531.42529296875,558.4046630859375,1
222,1531.955810546875,558.5950317382812,1
223,1532.005859375,558.679931640625,1
224,1531.96484375,558.9034423828125,1
225,1531.900634765625,558.8318481445312,1
226,1532.228759765625,558.729736328125,1
227,1531.7421875,558.7019653320312,1
228,1531.2352294921875,558.03955078125,1
229,1531.2545166015625,557.924072265625,1
230,1531.919189453125,557.9866333007812,1
231,1530.7435302734375,559.27734375,1
232,1530.7769775390625,559.4255981445312,1
233,1530.267822265625,559.8709106445312,1
234,1530.330322265625,559.98779296875,1
235,1530.280029296875,559.8134765625,1
236,1531.1971435546875,560.340576171875,1
237,1531.305419921875,560.264892578125,1
238,1533.0194091796875,560.6160888671875,1
239,1533.0936279296875,560.30419921875,1
240,1533.195068359375,560.8431396484375,1
241,1533.1419677734375,561.4960327148438,1
242,1532.2698974609375,560.50634765625,1
